%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
65.0, 34646.030920270794, 22800.32161478062, -187500.02235174447, -187500.02235174447, 187500.0, -39165.17366947814, -187500.02235174447, -187500.02235174447, -0.04, 0.866, -0.362, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027956404738E9, 0.0, 2025-05-17 10:26:35.640
244.0, 32747.183173559093, 22524.03170156857, -187500.02235174447, -187500.02235174447, 187500.0, -38874.46688109242, -187500.02235174447, -187500.02235174447, -0.04, 0.866, -0.362, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027963801122E9, 0.0, 2025-05-17 10:26:36.380
244.0, 32747.183173559093, 22524.03170156857, -187500.02235174447, -187500.02235174447, 187500.0, -38874.46688109242, -187500.02235174447, -187500.02235174447, -0.04, 0.866, -0.362, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502796428356E9, 0.0, 2025-05-17 10:26:36.428
244.0, 32747.183173559093, 22524.03170156857, -187500.02235174447, -187500.02235174447, 187500.0, -38874.46688109242, -187500.02235174447, -187500.02235174447, -0.04, 0.866, -0.362, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027965731752E9, 0.0, 2025-05-17 10:26:36.573
246.0, 33833.56736106484, 22368.530615393, -187500.02235174447, -187500.02235174447, 187500.0, -38941.49976271388, -187500.02235174447, -187500.02235174447, -0.04, 0.866, -0.362, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027966162803E9, 0.0, 2025-05-17 10:26:36.616
33.0, 31052.987999080182, 22124.33780721877, -187500.02235174447, -187500.02235174447, 187500.0, -38489.011047960645, -187500.02235174447, -187500.02235174447, -0.04, 0.866, -0.362, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502796616314E9, 0.0, 2025-05-17 10:26:36.616
130.0, 32962.98926627508, 22595.713746036738, -187500.02235174447, -187500.02235174447, 187500.0, -38932.69317539849, -187500.02235174447, -187500.02235174447, -0.04, 0.866, -0.362, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027966323674E9, 0.0, 2025-05-17 10:26:36.632
154.0, 31055.804318881554, 22116.224123981494, -187500.02235174447, -187500.02235174447, 187500.0, -38541.738813130716, -187500.02235174447, -187500.02235174447, -0.04, 0.866, -0.362, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027966484652E9, 0.0, 2025-05-17 10:26:36.648
73.0, 35604.27255681426, 22744.0175704977, -187500.02235174447, -187500.02235174447, 187500.0, -39280.93335401217, -187500.02235174447, -187500.02235174447, -0.044, 0.872, -0.366, 192.0, 254.0, 160.0, 27.0, 64.0, 244.0, 144.0, 0.0, 0.0, 0.0, 1.7475027966806064E9, 0.0, 2025-05-17 10:26:36.680
100.0, 31179.476520952765, 22192.041241173894, -187500.02235174447, -187500.02235174447, 187500.0, -38535.68149038333, -187500.02235174447, -187500.02235174447, -0.044, 0.872, -0.366, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027966967075E9, 0.0, 2025-05-17 10:26:36.696
215.0, 35463.45656674583, 22706.60075027952, -187500.02235174447, -187500.02235174447, 187500.0, -39342.02067160853, -187500.02235174447, -187500.02235174447, -0.044, 0.872, -0.366, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027972916565E9, 0.0, 2025-05-17 10:26:37.291
247.0, 33378.17291953241, 22625.86624930695, -187500.02235174447, -187500.02235174447, 187500.0, -39046.57531339828, -187500.02235174447, -187500.02235174447, -0.044, 0.872, -0.366, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027973238134E9, 0.0, 2025-05-17 10:26:37.323
247.0, 33378.17291953241, 22625.86624930695, -187500.02235174447, -187500.02235174447, 187500.0, -39046.57531339828, -187500.02235174447, -187500.02235174447, -0.044, 0.872, -0.366, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027973559327E9, 0.0, 2025-05-17 10:26:37.355
55.0, 35543.27464619573, 22701.0575176546, -187500.02235174447, -187500.02235174447, 187500.0, -39359.186811350206, -187500.02235174447, -187500.02235174447, -0.044, 0.872, -0.366, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027973881404E9, 0.0, 2025-05-17 10:26:37.388
101.0, 35315.488018451695, 22666.211148048777, -187500.02235174447, -187500.02235174447, 187500.0, -39292.66801985121, -187500.02235174447, -187500.02235174447, -0.044, 0.872, -0.366, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027974634871E9, 0.0, 2025-05-17 10:26:37.463
239.0, 34711.67799373603, 22832.061091907155, -187500.02235174447, -187500.02235174447, 187500.0, -39301.6757728667, -187500.02235174447, -187500.02235174447, -0.044, 0.872, -0.366, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502797463514E9, 0.0, 2025-05-17 10:26:37.463
28.0, 31695.399486470164, 22316.294588600947, -187500.02235174447, -187500.02235174447, 187500.0, -38693.0824748376, -187500.02235174447, -187500.02235174447, -0.052000000000000005, 0.874, -0.35000000000000003, 192.0, 254.0, 96.0, 27.0, 80.0, 245.0, 16.0, 0.0, 0.0, 0.0, 1.7475027974635284E9, 0.0, 2025-05-17 10:26:37.463
99.0, 31722.109821094255, 22345.32950464839, -187500.02235174447, -187500.02235174447, 187500.0, -38700.30208829667, -187500.02235174447, -187500.02235174447, -0.052000000000000005, 0.874, -0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027974635415E9, 0.0, 2025-05-17 10:26:37.463
97.0, 34716.26010134937, 22545.69054194576, -187500.02235174447, -187500.02235174447, 187500.0, -39161.820907809844, -187500.02235174447, -187500.02235174447, -0.052000000000000005, 0.874, -0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502797463554E9, 0.0, 2025-05-17 10:26:37.463
42.0, 36046.0100824845, 22908.615816666585, -187500.02235174447, -187500.02235174447, 187500.0, -39503.51202529812, -187500.02235174447, -187500.02235174447, -0.052000000000000005, 0.874, -0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502797463566E9, 0.0, 2025-05-17 10:26:37.463
91.0, 32702.256167203926, 22498.93069254526, -187500.02235174447, -187500.02235174447, 187500.0, -38932.2908439983, -187500.02235174447, -187500.02235174447, -0.052000000000000005, 0.874, -0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027975238297E9, 0.0, 2025-05-17 10:26:37.523
61.0, 31134.035424475125, 22176.90911017765, -187500.02235174447, -187500.02235174447, 187500.0, -38570.41610126688, -187500.02235174447, -187500.02235174447, -0.052000000000000005, 0.874, -0.35000000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027975238566E9, 0.0, 2025-05-17 10:26:37.523
68.0, 33884.21641400056, 22399.77835414152, -187500.02235174447, -187500.02235174447, 187500.0, -38975.42971079704, -187500.02235174447, -187500.02235174447, -0.046, 0.868, -0.354, 192.0, 254.0, 144.0, 27.0, 32.0, 244.0, 240.0, 0.0, 0.0, 0.0, 1.7475027975238707E9, 0.0, 2025-05-17 10:26:37.523
64.0, 33176.00139093416, 22275.904986370206, -187500.02235174447, -187500.02235174447, 187500.0, -38854.84204946066, -187500.02235174447, -187500.02235174447, -0.046, 0.868, -0.354, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502797539879E9, 0.0, 2025-05-17 10:26:37.539
110.0, 32873.69404717613, 22235.157756228182, -187500.02235174447, -187500.02235174447, 187500.0, -38785.708103860394, -187500.02235174447, -187500.02235174447, -0.046, 0.868, -0.354, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027976042008E9, 0.0, 2025-05-17 10:26:37.604
112.0, 33144.61954171891, 22571.17153062481, -187500.02235174447, -187500.02235174447, 187500.0, -39004.37521986666, -187500.02235174447, -187500.02235174447, -0.046, 0.868, -0.354, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027976202755E9, 0.0, 2025-05-17 10:26:37.620
123.0, 31499.955832952957, 22087.591539334244, -187500.02235174447, -187500.02235174447, 187500.0, -38566.83982215403, -187500.02235174447, -187500.02235174447, -0.046, 0.868, -0.354, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027976363657E9, 0.0, 2025-05-17 10:26:37.636
120.0, 32033.536676590047, 22383.90861557825, -187500.02235174447, -187500.02235174447, 187500.0, -38777.68382760094, -187500.02235174447, -187500.02235174447, -0.046, 0.868, -0.354, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027976685529E9, 0.0, 2025-05-17 10:26:37.668
134.0, 36043.64079757223, 22877.546891873706, -187500.02235174447, -187500.02235174447, 187500.0, -39446.53742868155, -187500.02235174447, -187500.02235174447, -0.046, 0.868, -0.354, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74750279768459E9, 0.0, 2025-05-17 10:26:37.684
138.0, 35995.22691908204, 22930.520526232784, -187500.02235174447, -187500.02235174447, 187500.0, -39455.791050886044, -187500.02235174447, -187500.02235174447, -0.046, 0.872, -0.358, 192.0, 254.0, 144.0, 27.0, 64.0, 244.0, 208.0, 0.0, 0.0, 0.0, 1.7475027977489257E9, 0.0, 2025-05-17 10:26:37.748
159.0, 36047.53000110746, 22879.04445875221, -187500.02235174447, -187500.02235174447, 187500.0, -39464.6646934348, -187500.02235174447, -187500.02235174447, -0.046, 0.872, -0.358, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027978455164E9, 0.0, 2025-05-17 10:26:37.845
207.0, 31047.19889726626, 22090.74313530244, -187500.02235174447, -187500.02235174447, 187500.0, -38503.226757434226, -187500.02235174447, -187500.02235174447, -0.046, 0.872, -0.358, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502797861476E9, 0.0, 2025-05-17 10:26:37.861
207.0, 31047.19889726626, 22090.74313530244, -187500.02235174447, -187500.02235174447, 187500.0, -38503.226757434226, -187500.02235174447, -187500.02235174447, -0.046, 0.872, -0.358, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502797893636E9, 0.0, 2025-05-17 10:26:37.893
153.0, 31254.734844533785, 22219.600942087287, -187500.02235174447, -187500.02235174447, 187500.0, -38565.47636574225, -187500.02235174447, -187500.02235174447, -0.046, 0.872, -0.358, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027979258933E9, 0.0, 2025-05-17 10:26:37.925
203.0, 31154.017884018172, 22136.072473057804, -187500.02235174447, -187500.02235174447, 187500.0, -38529.2441879802, -187500.02235174447, -187500.02235174447, -0.046, 0.872, -0.358, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502797941926E9, 0.0, 2025-05-17 10:26:37.941
160.0, 33223.744717090696, 22273.69216366913, -187500.02235174447, -187500.02235174447, 187500.0, -38832.51265674981, -187500.02235174447, -187500.02235174447, -0.046, 0.872, -0.358, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027979901357E9, 0.0, 2025-05-17 10:26:37.990
191.0, 32091.718267407214, 22378.47714167561, -187500.02235174447, -187500.02235174447, 187500.0, -38721.0892106401, -187500.02235174447, -187500.02235174447, -0.046, 0.872, -0.358, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027980866497E9, 0.0, 2025-05-17 10:26:38.086
180.0, 35982.352314275784, 22820.549943512673, -187500.02235174447, -187500.02235174447, 187500.0, -39382.70084651719, -187500.02235174447, -187500.02235174447, -0.046, 0.872, -0.358, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027981026797E9, 0.0, 2025-05-17 10:26:38.102
239.0, 34497.481226620825, 22414.91048513776, -187500.02235174447, -187500.02235174447, 187500.0, -39105.91919492712, -187500.02235174447, -187500.02235174447, -0.046, 0.878, -0.34800000000000003, 192.0, 254.0, 144.0, 27.0, 112.0, 245.0, 32.0, 0.0, 0.0, 0.0, 1.7475027981509438E9, 0.0, 2025-05-17 10:26:38.150
4.0, 34014.14710451926, 22302.436507038656, -187500.02235174447, -187500.02235174447, 187500.0, -39052.1185460232, -187500.02235174447, -187500.02235174447, -0.046, 0.878, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027981669924E9, 0.0, 2025-05-17 10:26:38.166
233.0, 32864.75334939401, 22472.086247454437, -187500.02235174447, -187500.02235174447, 187500.0, -38959.06823385575, -187500.02235174447, -187500.02235174447, -0.046, 0.878, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502798199168E9, 0.0, 2025-05-17 10:26:38.199
12.0, 35314.54924518457, 22583.554397053053, -187500.02235174447, -187500.02235174447, 187500.0, -39295.95372628614, -187500.02235174447, -187500.02235174447, -0.046, 0.878, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027982956276E9, 0.0, 2025-05-17 10:26:38.295
19.0, 33832.40507035316, 22618.981912014715, -187500.02235174447, -187500.02235174447, 187500.0, -39178.249439984495, -187500.02235174447, -187500.02235174447, -0.046, 0.878, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027984564335E9, 0.0, 2025-05-17 10:26:38.456
35.0, 31643.565791078305, 22224.78654680092, -187500.02235174447, -187500.02235174447, 187500.0, -38753.67805405594, -187500.02235174447, -187500.02235174447, -0.046, 0.878, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027984725125E9, 0.0, 2025-05-17 10:26:38.472
138.0, 32391.097532641597, 22028.180602572036, -187500.02235174447, -187500.02235174447, 187500.0, -38866.73317751088, -187500.02235174447, -187500.02235174447, -0.046, 0.878, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027986493907E9, 0.0, 2025-05-17 10:26:38.649
118.0, 30982.93763195725, 21965.528662863813, -187500.02235174447, -187500.02235174447, 187500.0, -38654.03397727418, -187500.02235174447, -187500.02235174447, -0.046, 0.878, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027987780032E9, 0.0, 2025-05-17 10:26:38.778
144.0, 32858.874840602264, 22438.066892393457, -187500.02235174447, -187500.02235174447, 187500.0, -39080.92994462609, -187500.02235174447, -187500.02235174447, -0.034, 0.88, -0.34600000000000003, 192.0, 254.0, 240.0, 27.0, 128.0, 245.0, 48.0, 0.0, 0.0, 0.0, 1.747502798809156E9, 0.0, 2025-05-17 10:26:38.809
160.0, 31216.245140581745, 22096.465181883003, -187500.02235174447, -187500.02235174447, 187500.0, -38778.19791772341, -187500.02235174447, -187500.02235174447, -0.034, 0.88, -0.34600000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027988091965E9, 0.0, 2025-05-17 10:26:38.809
154.0, 35067.04837883096, 22501.523494902074, -187500.02235174447, -187500.02235174447, 187500.0, -39409.858216030385, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 254.0, 176.0, 27.0, 48.0, 245.0, 32.0, 0.0, 0.0, 0.0, 1.7475027988092175E9, 0.0, 2025-05-17 10:26:38.809
175.0, 34644.68981560347, 22447.02994192004, -187500.02235174447, -187500.02235174447, 187500.0, -39315.95853757364, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502798857424E9, 0.0, 2025-05-17 10:26:38.857
187.0, 36003.608823252776, 22771.93489932238, -187500.02235174447, -187500.02235174447, 187500.0, -39617.640032486925, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502798879535E9, 0.0, 2025-05-17 10:26:38.879
179.0, 35239.82736347048, 22567.28232708959, -187500.02235174447, -187500.02235174447, 187500.0, -39442.022376301575, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027988795912E9, 0.0, 2025-05-17 10:26:38.879
183.0, 35708.8787208651, 22688.004098892703, -187500.02235174447, -187500.02235174447, 187500.0, -39550.49539214318, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027989438543E9, 0.0, 2025-05-17 10:26:38.943
200.0, 34848.29185584687, 22484.69263132723, -187500.02235174447, -187500.02235174447, 187500.0, -39370.60855276687, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027990483494E9, 0.0, 2025-05-17 10:26:39.048
235.0, 31099.032592658117, 22102.634263352666, -187500.02235174447, -187500.02235174447, 187500.0, -38743.083327184126, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502799048382E9, 0.0, 2025-05-17 10:26:39.048
217.0, 33669.61731548516, 22286.74558243103, -187500.02235174447, -187500.02235174447, 187500.0, -39130.12613417222, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027990966704E9, 0.0, 2025-05-17 10:26:39.096
229.0, 35533.41752689094, 22651.43664496382, -187500.02235174447, -187500.02235174447, 187500.0, -39551.27770319911, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027991126723E9, 0.0, 2025-05-17 10:26:39.112
240.0, 32809.365726633754, 22510.017157795093, -187500.02235174447, -187500.02235174447, 187500.0, -39121.05132592336, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502799155876E9, 0.0, 2025-05-17 10:26:39.155
223.0, 31919.341614167886, 22317.166306634703, -187500.02235174447, -187500.02235174447, 187500.0, -38924.065402038745, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027991559043E9, 0.0, 2025-05-17 10:26:39.155
17.0, 31723.316815294842, 22284.21983530758, -187500.02235174447, -187500.02235174447, 187500.0, -38943.08673657021, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502799268565E9, 0.0, 2025-05-17 10:26:39.268
25.0, 31185.846768122527, 22133.233801511982, -187500.02235174447, -187500.02235174447, 187500.0, -38829.204598570424, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027992845855E9, 0.0, 2025-05-17 10:26:39.284
85.0, 35705.63771791908, 22867.868586524557, -187500.02235174447, -187500.02235174447, 187500.0, -39682.54949838513, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027994453304E9, 0.0, 2025-05-17 10:26:39.445
86.0, 34719.5458077843, 22493.298052942522, -187500.02235174447, -187500.02235174447, 187500.0, -39351.83308742441, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027994614084E9, 0.0, 2025-05-17 10:26:39.461
91.0, 31806.375897690763, 22073.264071138394, -187500.02235174447, -187500.02235174447, 187500.0, -38807.97044133788, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475027995419686E9, 0.0, 2025-05-17 10:26:39.541
253.0, 31133.4989826082, 22060.881204710153, -187500.02235174447, -187500.02235174447, 187500.0, -38936.62708242262, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475028012784235E9, 0.0, 2025-05-17 10:26:41.278
131.0, 31367.96878194437, 22153.28331628839, -187500.02235174447, -187500.02235174447, 187500.0, -39155.33890191781, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502801744784E9, 0.0, 2025-05-17 10:26:41.744
138.0, 33156.823594191505, 22187.14620913818, -187500.02235174447, -187500.02235174447, 187500.0, -39384.064302928964, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475028019376528E9, 0.0, 2025-05-17 10:26:41.937
202.0, 31390.07465721067, 22203.574741312834, -187500.02235174447, -187500.02235174447, 187500.0, -39194.342695992316, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475028022431648E9, 0.0, 2025-05-17 10:26:42.243
46.0, 31184.215090777292, 22109.876228556186, -187500.02235174447, -187500.02235174447, 187500.0, -39252.94896995413, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502802500549E9, 0.0, 2025-05-17 10:26:42.500
82.0, 34671.71307464994, 22457.11057866938, -187500.02235174447, -187500.02235174447, 187500.0, -39866.236134318846, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475028026773815E9, 0.0, 2025-05-17 10:26:42.677
83.0, 31391.840445022637, 22013.719023909453, -187500.02235174447, -187500.02235174447, 187500.0, -39261.308522380416, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475028028381753E9, 0.0, 2025-05-17 10:26:42.838
106.0, 35636.235551385354, 22881.927833786947, -187500.02235174447, -187500.02235174447, 187500.0, -40142.883675442186, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475028029185753E9, 0.0, 2025-05-17 10:26:42.918
145.0, 33274.572583982066, 22219.042148475906, -187500.02235174447, -187500.02235174447, 187500.0, -39575.86462209995, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475028030311224E9, 0.0, 2025-05-17 10:26:43.031
162.0, 32227.32630101756, 22115.888847814662, -187500.02235174447, -187500.02235174447, 187500.0, -39361.913724173755, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502803047224E9, 0.0, 2025-05-17 10:26:43.047
228.0, 34910.83203683281, 22508.720756616684, -187500.02235174447, -187500.02235174447, 187500.0, -39983.71690317594, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475028032402308E9, 0.0, 2025-05-17 10:26:43.240
217.0, 31063.314505018534, 22058.444864564524, -187500.02235174447, -187500.02235174447, 187500.0, -39314.46097069514, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475028032884028E9, 0.0, 2025-05-17 10:26:43.288
59.0, 36040.91388474868, 22874.730572072338, -187500.02235174447, -187500.02235174447, 187500.0, -40248.6521302047, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.747502803449165E9, 0.0, 2025-05-17 10:26:43.449
19.0, 31588.133464829145, 22007.058204061774, -187500.02235174447, -187500.02235174447, 187500.0, -39312.15874101624, -187500.02235174447, -187500.02235174447, -0.042, 0.87, -0.34800000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7475028034813657E9, 0.0, 2025-05-17 10:26:43.481
